id,region_id,timestamp,temperature_celsius,humidity_percent,precipitation_mm,atmospheric_pressure_mb,wind_speed_kmh,source,created_at
579,12,2025-06-02T08:05:05.898292,22.92,86.97,5.94,1013.51,2.37,Synthetic Data - Grupo 7,2025-11-04T08:05:05.898325
580,9,2025-10-04T08:05:05.898361,29.72,72.03,1.07,1006.86,1.4,Synthetic Data - Grupo 7,2025-11-04T08:05:05.898394
581,15,2024-11-08T08:05:05.898431,29.68,100.0,2.57,1011.57,6.28,Synthetic Data - Grupo 7,2025-11-04T08:05:05.898464
582,6,2025-09-01T08:05:05.898504,17.68,79.97,14.43,1008.06,3.3,Synthetic Data - Grupo 7,2025-11-04T08:05:05.898537
583,17,2025-03-31T08:05:05.898574,25.63,64.05,15.19,1015.34,4.47,Synthetic Data - Grupo 7,2025-11-04T08:05:05.898607
584,12,2025-08-07T08:05:05.898643,27.19,71.19,0.45,1013.33,6.08,Synthetic Data - Grupo 7,2025-11-04T08:05:05.898676
585,3,2025-04-22T08:05:05.898712,25.4,60.58,8.38,998.54,2.94,Synthetic Data - Grupo 7,2025-11-04T08:05:05.898745
586,7,2025-09-10T08:05:05.898781,20.54,80.05,29.99,1014.01,1.56,Synthetic Data - Grupo 7,2025-11-04T08:05:05.898814
587,10,2025-11-01T08:05:05.898851,16.89,54.91,1.37,1004.45,8.64,Synthetic Data - Grupo 7,2025-11-04T08:05:05.898884
588,11,2025-09-03T08:05:05.898920,31.64,50.71,4.5,1017.37,1.21,Synthetic Data - Grupo 7,2025-11-04T08:05:05.898953
589,10,2024-12-04T08:05:05.898989,24.84,67.82,3.22,1011.4,2.29,Synthetic Data - Grupo 7,2025-11-04T08:05:05.899023
590,3,2025-05-15T08:05:05.899059,19.8,95.27,2.72,1018.0,1.77,Synthetic Data - Grupo 7,2025-11-04T08:05:05.899093
591,2,2025-09-17T08:05:05.899129,33.28,86.06,0.2,1019.36,3.75,Synthetic Data - Grupo 7,2025-11-04T08:05:05.899162
592,2,2025-04-03T08:05:05.899198,24.79,37.44,3.84,1010.44,2.3,Synthetic Data - Grupo 7,2025-11-04T08:05:05.899231
593,12,2025-04-24T08:05:05.899267,33.66,62.28,9.94,1014.22,1.72,Synthetic Data - Grupo 7,2025-11-04T08:05:05.899301
594,4,2024-11-19T08:05:05.899341,24.83,65.29,0.86,1015.1,1.58,Synthetic Data - Grupo 7,2025-11-04T08:05:05.899375
595,5,2024-12-07T08:05:05.899411,16.8,87.91,0.97,1020.83,3.63,Synthetic Data - Grupo 7,2025-11-04T08:05:05.899444
596,12,2025-07-11T08:05:05.899484,27.3,67.38,2.1,1012.95,4.19,Synthetic Data - Grupo 7,2025-11-04T08:05:05.899518
597,5,2025-10-26T08:05:05.899554,20.14,84.73,1.02,1010.61,4.35,Synthetic Data - Grupo 7,2025-11-04T08:05:05.899587
598,8,2025-05-23T08:05:05.899623,15.98,64.46,4.13,1014.26,1.52,Synthetic Data - Grupo 7,2025-11-04T08:05:05.899658
599,11,2025-01-17T08:05:05.899694,13.07,62.56,10.92,1011.47,5.61,Synthetic Data - Grupo 7,2025-11-04T08:05:05.899727
600,16,2024-12-28T08:05:05.899764,29.86,71.77,1.52,1002.96,2.58,Synthetic Data - Grupo 7,2025-11-04T08:05:05.899801
601,19,2024-11-17T08:05:05.899839,21.03,72.24,0.84,1015.47,0.06,Synthetic Data - Grupo 7,2025-11-04T08:05:05.899873
602,20,2025-05-17T08:05:05.899909,23.72,61.93,16.99,1012.2,4.57,Synthetic Data - Grupo 7,2025-11-04T08:05:05.899942
603,9,2024-12-03T08:05:05.899978,27.95,72.53,5.69,1022.77,7.69,Synthetic Data - Grupo 7,2025-11-04T08:05:05.900011
604,9,2025-10-19T08:05:05.900050,25.15,63.53,5.83,1009.04,5.44,Synthetic Data - Grupo 7,2025-11-04T08:05:05.900084
605,7,2025-08-16T08:05:05.900120,24.62,67.79,0.55,1010.34,2.69,Synthetic Data - Grupo 7,2025-11-04T08:05:05.900154
606,18,2025-10-19T08:05:05.900190,26.56,75.18,0.07,1013.89,0.32,Synthetic Data - Grupo 7,2025-11-04T08:05:05.900223
607,13,2025-08-21T08:05:05.900259,20.5,78.88,6.94,1010.22,2.38,Synthetic Data - Grupo 7,2025-11-04T08:05:05.900292
608,7,2024-11-28T08:05:05.900329,27.46,69.14,4.23,1018.29,3.87,Synthetic Data - Grupo 7,2025-11-04T08:05:05.900362
609,2,2024-12-13T08:05:05.900398,20.11,65.57,1.52,1021.19,5.17,Synthetic Data - Grupo 7,2025-11-04T08:05:05.900432
610,19,2025-10-01T08:05:05.900468,29.01,100.0,5.86,1010.58,6.33,Synthetic Data - Grupo 7,2025-11-04T08:05:05.900500
611,2,2025-03-15T08:05:05.900537,22.28,58.57,0.64,1011.21,2.74,Synthetic Data - Grupo 7,2025-11-04T08:05:05.900570
612,1,2025-06-23T08:05:05.900606,24.51,40.09,1.93,1010.01,1.41,Synthetic Data - Grupo 7,2025-11-04T08:05:05.900639
613,18,2025-08-23T08:05:05.900678,36.05,75.29,7.72,1011.23,6.81,Synthetic Data - Grupo 7,2025-11-04T08:05:05.900712
614,2,2025-04-21T08:05:05.900748,26.65,69.92,1.63,1021.03,1.51,Synthetic Data - Grupo 7,2025-11-04T08:05:05.900781
615,5,2025-11-02T08:05:05.900817,31.03,47.09,3.94,1011.09,1.87,Synthetic Data - Grupo 7,2025-11-04T08:05:05.900850
616,6,2025-04-08T08:05:05.900890,33.25,59.22,1.23,1006.46,1.17,Synthetic Data - Grupo 7,2025-11-04T08:05:05.900924
617,8,2024-12-16T08:05:05.900960,20.54,53.6,1.32,1015.49,1.83,Synthetic Data - Grupo 7,2025-11-04T08:05:05.900994
618,15,2025-07-21T08:05:05.901031,28.54,61.07,2.96,1017.5,6.37,Synthetic Data - Grupo 7,2025-11-04T08:05:05.901066
619,9,2024-12-27T08:05:05.901104,30.48,86.26,12.33,1021.02,4.71,Synthetic Data - Grupo 7,2025-11-04T08:05:05.901138
620,13,2025-10-01T08:05:05.901174,21.77,39.05,4.33,1011.41,3.79,Synthetic Data - Grupo 7,2025-11-04T08:05:05.901207
621,2,2025-08-30T08:05:05.901243,29.78,40.51,1.0,1012.59,0.36,Synthetic Data - Grupo 7,2025-11-04T08:05:05.901276
622,12,2025-04-20T08:05:05.901312,25.24,63.88,0.89,1003.83,6.34,Synthetic Data - Grupo 7,2025-11-04T08:05:05.901345
623,20,2025-08-08T08:05:05.901381,17.51,62.03,3.46,1012.65,1.7,Synthetic Data - Grupo 7,2025-11-04T08:05:05.901414
624,5,2025-02-04T08:05:05.901450,29.41,59.91,2.85,1014.12,4.46,Synthetic Data - Grupo 7,2025-11-04T08:05:05.901483
625,16,2025-01-09T08:05:05.901519,15.96,62.49,0.55,1015.19,0.19,Synthetic Data - Grupo 7,2025-11-04T08:05:05.901553
626,7,2025-01-08T08:05:05.901589,35.21,81.57,1.9,1019.53,0.99,Synthetic Data - Grupo 7,2025-11-04T08:05:05.901622
627,15,2025-09-13T08:05:05.901659,27.79,65.44,8.61,1008.08,3.21,Synthetic Data - Grupo 7,2025-11-04T08:05:05.901692
628,19,2025-09-02T08:05:05.901728,27.4,82.59,2.08,1006.21,4.23,Synthetic Data - Grupo 7,2025-11-04T08:05:05.901761
629,11,2025-10-15T08:05:05.901800,24.18,43.91,0.11,1007.74,4.09,Synthetic Data - Grupo 7,2025-11-04T08:05:05.901834
630,3,2025-01-18T08:05:05.901870,21.93,68.12,0.2,1017.23,6.98,Synthetic Data - Grupo 7,2025-11-04T08:05:05.901904
631,10,2025-08-28T08:05:05.901940,22.72,68.26,7.67,1018.7,5.4,Synthetic Data - Grupo 7,2025-11-04T08:05:05.901973
632,16,2025-05-12T08:05:05.902009,24.2,78.6,6.01,1016.64,2.53,Synthetic Data - Grupo 7,2025-11-04T08:05:05.902057
633,15,2025-07-05T08:05:05.902087,24.26,76.44,18.02,1009.42,3.32,Synthetic Data - Grupo 7,2025-11-04T08:05:05.902113
634,6,2025-08-07T08:05:05.902143,26.85,63.01,9.13,1005.44,2.53,Synthetic Data - Grupo 7,2025-11-04T08:05:05.902170
635,6,2025-10-15T08:05:05.902208,27.5,80.8,0.13,1006.25,3.64,Synthetic Data - Grupo 7,2025-11-04T08:05:05.902236
636,18,2025-03-01T08:05:05.902265,34.01,100.0,5.76,1017.12,5.97,Synthetic Data - Grupo 7,2025-11-04T08:05:05.902294
637,13,2025-09-29T08:05:05.902325,29.61,71.86,9.17,1009.87,7.79,Synthetic Data - Grupo 7,2025-11-04T08:05:05.902352
638,9,2025-03-01T08:05:05.902382,26.44,46.73,0.13,1016.31,5.66,Synthetic Data - Grupo 7,2025-11-04T08:05:05.902409
639,5,2025-09-24T08:05:05.902440,31.99,61.3,0.67,1007.22,4.42,Synthetic Data - Grupo 7,2025-11-04T08:05:05.902467
640,1,2025-08-10T08:05:05.902496,20.98,52.8,0.56,1015.33,4.24,Synthetic Data - Grupo 7,2025-11-04T08:05:05.902523
641,2,2024-12-26T08:05:05.902553,31.42,82.69,0.29,1015.57,5.27,Synthetic Data - Grupo 7,2025-11-04T08:05:05.902580
642,1,2025-04-10T08:05:05.902610,27.25,62.86,15.39,1012.65,5.24,Synthetic Data - Grupo 7,2025-11-04T08:05:05.902637
643,12,2025-01-08T08:05:05.902666,21.83,76.31,3.47,1010.11,1.05,Synthetic Data - Grupo 7,2025-11-04T08:05:05.902693
644,2,2025-02-11T08:05:05.902723,28.38,69.62,12.13,1019.38,2.94,Synthetic Data - Grupo 7,2025-11-04T08:05:05.902750
645,17,2025-10-10T08:05:05.902780,31.26,77.33,1.26,1006.67,11.11,Synthetic Data - Grupo 7,2025-11-04T08:05:05.902806
646,13,2025-11-04T08:05:05.902836,27.37,58.39,8.53,1012.72,5.99,Synthetic Data - Grupo 7,2025-11-04T08:05:05.902863
647,19,2025-09-01T08:05:05.902893,15.81,67.29,3.01,1008.37,5.57,Synthetic Data - Grupo 7,2025-11-04T08:05:05.902920
648,4,2025-01-17T08:05:05.902950,27.48,60.56,0.67,1010.53,1.01,Synthetic Data - Grupo 7,2025-11-04T08:05:05.902977
649,12,2025-07-25T08:05:05.903007,21.85,66.09,3.57,1006.81,2.78,Synthetic Data - Grupo 7,2025-11-04T08:05:05.903034
650,2,2025-03-06T08:05:05.903063,19.56,69.78,5.79,1011.93,2.26,Synthetic Data - Grupo 7,2025-11-04T08:05:05.903090
651,2,2025-03-07T08:05:05.903125,23.25,77.57,8.49,1011.05,1.99,Synthetic Data - Grupo 7,2025-11-04T08:05:05.903153
652,12,2024-11-15T08:05:05.903183,10.32,56.72,2.98,1013.81,5.26,Synthetic Data - Grupo 7,2025-11-04T08:05:05.903210
653,18,2025-10-27T08:05:05.903240,18.31,63.28,1.9,1007.98,5.3,Synthetic Data - Grupo 7,2025-11-04T08:05:05.903269
654,18,2025-05-17T08:05:05.903299,30.22,82.28,0.98,1013.79,2.95,Synthetic Data - Grupo 7,2025-11-04T08:05:05.903326
655,20,2025-01-16T08:05:05.903362,21.25,71.47,4.97,1012.25,3.53,Synthetic Data - Grupo 7,2025-11-04T08:05:05.903392
656,18,2025-04-15T08:05:05.903422,24.31,60.25,1.51,1016.09,2.84,Synthetic Data - Grupo 7,2025-11-04T08:05:05.903449
657,4,2025-10-11T08:05:05.903479,20.94,78.03,0.74,1014.38,4.49,Synthetic Data - Grupo 7,2025-11-04T08:05:05.903506
658,15,2025-06-28T08:05:05.903536,20.44,57.96,3.3,1007.7,3.76,Synthetic Data - Grupo 7,2025-11-04T08:05:05.903563
659,2,2025-01-23T08:05:05.903592,21.88,67.05,3.83,1009.95,3.31,Synthetic Data - Grupo 7,2025-11-04T08:05:05.903620
660,6,2025-01-10T08:05:05.903649,25.79,83.17,8.4,1011.77,1.39,Synthetic Data - Grupo 7,2025-11-04T08:05:05.903677
661,18,2025-08-12T08:05:05.903706,29.18,65.48,5.16,1013.41,2.42,Synthetic Data - Grupo 7,2025-11-04T08:05:05.903733
662,8,2025-07-30T08:05:05.903763,16.37,91.63,0.78,1010.44,1.13,Synthetic Data - Grupo 7,2025-11-04T08:05:05.903790
663,10,2025-05-22T08:05:05.903819,36.37,60.56,10.52,1015.19,1.15,Synthetic Data - Grupo 7,2025-11-04T08:05:05.903846
664,10,2025-03-30T08:05:05.903876,22.9,71.95,4.55,1009.41,1.92,Synthetic Data - Grupo 7,2025-11-04T08:05:05.903903
665,16,2025-04-14T08:05:05.903933,25.3,69.89,3.33,1013.89,5.91,Synthetic Data - Grupo 7,2025-11-04T08:05:05.903960
666,6,2025-07-22T08:05:05.903989,25.64,79.56,3.39,1021.08,2.93,Synthetic Data - Grupo 7,2025-11-04T08:05:05.904016
667,6,2025-06-08T08:05:05.904046,18.13,53.86,13.66,997.97,5.78,Synthetic Data - Grupo 7,2025-11-04T08:05:05.904073
668,8,2025-08-08T08:05:05.904102,26.34,56.34,7.53,1023.54,2.08,Synthetic Data - Grupo 7,2025-11-04T08:05:05.904129
669,13,2025-03-24T08:05:05.904159,22.64,60.37,3.64,1021.33,1.05,Synthetic Data - Grupo 7,2025-11-04T08:05:05.904186
670,3,2025-04-09T08:05:05.904215,29.79,51.13,6.32,1016.66,5.46,Synthetic Data - Grupo 7,2025-11-04T08:05:05.904243
671,18,2025-10-24T08:05:05.904273,30.53,66.53,1.43,1010.12,6.23,Synthetic Data - Grupo 7,2025-11-04T08:05:05.904300
672,3,2025-06-15T08:05:05.904330,30.65,48.35,0.1,1010.59,1.01,Synthetic Data - Grupo 7,2025-11-04T08:05:05.904357
673,6,2025-10-05T08:05:05.904386,18.76,65.59,0.87,1014.35,4.83,Synthetic Data - Grupo 7,2025-11-04T08:05:05.904415
674,3,2024-11-24T08:05:05.904450,31.36,73.77,0.72,1017.05,3.5,Synthetic Data - Grupo 7,2025-11-04T08:05:05.904478
675,13,2025-10-19T08:05:05.904507,19.31,60.87,8.18,1015.96,2.27,Synthetic Data - Grupo 7,2025-11-04T08:05:05.904534
676,3,2024-11-23T08:05:05.904564,28.85,71.9,4.29,1007.11,5.57,Synthetic Data - Grupo 7,2025-11-04T08:05:05.904591
677,5,2025-05-09T08:05:05.904624,25.56,39.5,3.46,1023.56,3.91,Synthetic Data - Grupo 7,2025-11-04T08:05:05.904651
678,6,2025-05-20T08:05:05.904681,22.56,76.1,0.95,1008.19,4.14,Synthetic Data - Grupo 7,2025-11-04T08:05:05.904709
679,19,2025-01-18T08:05:05.904738,29.79,58.14,4.93,1013.17,5.74,Synthetic Data - Grupo 7,2025-11-04T08:05:05.904766
680,20,2025-08-28T08:05:05.904798,21.88,94.07,0.71,1011.57,11.62,Synthetic Data - Grupo 7,2025-11-04T08:05:05.904825
681,12,2025-04-14T08:05:05.904855,35.14,78.77,0.69,1011.15,2.13,Synthetic Data - Grupo 7,2025-11-04T08:05:05.904882
682,18,2025-10-21T08:05:05.904912,26.47,79.92,1.34,1006.68,5.39,Synthetic Data - Grupo 7,2025-11-04T08:05:05.904939
683,7,2025-11-01T08:05:05.904968,26.92,55.08,2.79,1014.25,4.79,Synthetic Data - Grupo 7,2025-11-04T08:05:05.904995
684,14,2025-08-18T08:05:05.905025,20.8,90.41,13.76,1013.13,5.29,Synthetic Data - Grupo 7,2025-11-04T08:05:05.905052
685,20,2025-05-31T08:05:05.905082,25.1,69.64,3.19,1019.01,7.53,Synthetic Data - Grupo 7,2025-11-04T08:05:05.905109
686,18,2025-08-24T08:05:05.905139,24.83,68.48,4.25,1002.54,5.6,Synthetic Data - Grupo 7,2025-11-04T08:05:05.905166
687,20,2025-04-23T08:05:05.905195,21.75,73.29,0.93,1011.45,0.83,Synthetic Data - Grupo 7,2025-11-04T08:05:05.905222
688,3,2025-10-20T08:05:05.905252,23.7,39.24,2.96,1016.7,3.08,Synthetic Data - Grupo 7,2025-11-04T08:05:05.905279
689,9,2025-06-24T08:05:05.905308,26.88,93.74,1.15,1011.71,8.54,Synthetic Data - Grupo 7,2025-11-04T08:05:05.905335
690,1,2025-07-27T08:05:05.905364,22.9,79.89,0.27,1008.98,2.5,Synthetic Data - Grupo 7,2025-11-04T08:05:05.905391
691,14,2025-02-23T08:05:05.905421,27.07,55.9,11.82,1018.79,2.94,Synthetic Data - Grupo 7,2025-11-04T08:05:05.905450
692,16,2025-10-12T08:05:05.905480,24.08,80.2,3.94,1012.01,6.33,Synthetic Data - Grupo 7,2025-11-04T08:05:05.905507
693,8,2025-05-07T08:05:05.905537,19.75,64.32,0.6,1013.73,5.09,Synthetic Data - Grupo 7,2025-11-04T08:05:05.905564
694,19,2025-10-21T08:05:05.905596,28.1,57.48,7.06,1005.75,1.65,Synthetic Data - Grupo 7,2025-11-04T08:05:05.905624
695,15,2025-03-06T08:05:05.905657,25.38,80.28,5.07,1012.29,2.95,Synthetic Data - Grupo 7,2025-11-04T08:05:05.905684
696,8,2025-06-19T08:05:05.905713,32.02,61.57,3.59,1015.4,2.76,Synthetic Data - Grupo 7,2025-11-04T08:05:05.905741
697,12,2024-12-17T08:05:05.905770,29.35,84.23,0.73,1011.62,4.08,Synthetic Data - Grupo 7,2025-11-04T08:05:05.905797
698,18,2025-06-07T08:05:05.905827,18.17,59.34,3.36,1013.95,3.24,Synthetic Data - Grupo 7,2025-11-04T08:05:05.905854
699,18,2024-11-17T08:05:05.905884,16.19,65.21,2.31,1003.77,5.8,Synthetic Data - Grupo 7,2025-11-04T08:05:05.905911
700,17,2025-06-23T08:05:05.905941,23.75,56.77,1.38,1011.89,2.46,Synthetic Data - Grupo 7,2025-11-04T08:05:05.905968
701,6,2025-01-19T08:05:05.905998,20.22,75.54,12.67,1013.27,6.52,Synthetic Data - Grupo 7,2025-11-04T08:05:05.906025
702,20,2025-08-04T08:05:05.906055,24.85,81.91,1.9,1016.29,6.83,Synthetic Data - Grupo 7,2025-11-04T08:05:05.906082
703,8,2025-07-28T08:05:05.906112,28.35,79.06,0.83,1006.12,0.82,Synthetic Data - Grupo 7,2025-11-04T08:05:05.906139
704,2,2025-10-29T08:05:05.906169,20.49,79.05,2.28,1014.34,1.63,Synthetic Data - Grupo 7,2025-11-04T08:05:05.906196
705,4,2024-11-06T08:05:05.906225,31.66,42.08,12.11,1006.64,3.91,Synthetic Data - Grupo 7,2025-11-04T08:05:05.906252
706,20,2025-08-14T08:05:05.906285,31.76,89.39,10.08,1013.49,1.51,Synthetic Data - Grupo 7,2025-11-04T08:05:05.906313
707,16,2025-07-13T08:05:05.906343,19.31,75.47,7.98,1010.76,3.99,Synthetic Data - Grupo 7,2025-11-04T08:05:05.906370
708,15,2024-12-04T08:05:05.906399,21.22,64.92,2.46,1012.64,6.75,Synthetic Data - Grupo 7,2025-11-04T08:05:05.906427
709,5,2025-07-23T08:05:05.906456,29.58,68.71,0.26,1011.07,6.16,Synthetic Data - Grupo 7,2025-11-04T08:05:05.906485
710,2,2025-04-18T08:05:05.906516,22.14,99.86,9.03,1019.99,9.39,Synthetic Data - Grupo 7,2025-11-04T08:05:05.906544
711,8,2025-03-13T08:05:05.906573,32.64,75.48,6.25,1014.63,0.88,Synthetic Data - Grupo 7,2025-11-04T08:05:05.906600
712,8,2025-09-09T08:05:05.906630,23.75,62.1,6.82,1018.05,1.08,Synthetic Data - Grupo 7,2025-11-04T08:05:05.906657
713,2,2025-01-07T08:05:05.906690,25.24,67.4,0.89,1013.85,17.39,Synthetic Data - Grupo 7,2025-11-04T08:05:05.906717
714,2,2024-11-18T08:05:05.906747,30.44,74.73,10.98,1021.81,3.02,Synthetic Data - Grupo 7,2025-11-04T08:05:05.906774
715,1,2025-07-15T08:05:05.906804,27.82,94.54,5.22,1013.42,2.54,Synthetic Data - Grupo 7,2025-11-04T08:05:05.906832
716,1,2025-02-02T08:05:05.906861,21.66,66.63,1.07,1012.43,5.02,Synthetic Data - Grupo 7,2025-11-04T08:05:05.906888
717,17,2025-05-12T08:05:05.906917,24.71,73.66,1.55,1008.71,2.92,Synthetic Data - Grupo 7,2025-11-04T08:05:05.906944
718,1,2025-09-10T08:05:05.906974,26.75,73.43,5.47,1014.54,1.82,Synthetic Data - Grupo 7,2025-11-04T08:05:05.907001
719,4,2025-01-01T08:05:05.907031,24.13,65.1,19.56,1020.99,5.61,Synthetic Data - Grupo 7,2025-11-04T08:05:05.907070
720,12,2025-10-29T08:05:05.907095,25.38,62.32,12.68,1013.21,4.78,Synthetic Data - Grupo 7,2025-11-04T08:05:05.907118
721,13,2024-12-07T08:05:05.907143,22.63,72.84,3.13,1012.07,0.67,Synthetic Data - Grupo 7,2025-11-04T08:05:05.907166
722,15,2025-03-27T08:05:05.907191,21.42,70.09,12.38,1006.93,4.66,Synthetic Data - Grupo 7,2025-11-04T08:05:05.907214
723,14,2024-11-23T08:05:05.907239,34.01,73.19,4.35,1018.22,8.23,Synthetic Data - Grupo 7,2025-11-04T08:05:05.907262
724,7,2025-08-30T08:05:05.907287,23.67,88.12,5.23,1017.06,8.31,Synthetic Data - Grupo 7,2025-11-04T08:05:05.907310
725,12,2025-03-12T08:05:05.907335,14.63,69.67,2.9,1015.15,5.97,Synthetic Data - Grupo 7,2025-11-04T08:05:05.907358
726,18,2025-10-16T08:05:05.907383,25.53,74.54,3.7,1012.68,2.5,Synthetic Data - Grupo 7,2025-11-04T08:05:05.907406
727,4,2025-08-07T08:05:05.907431,21.93,60.87,1.05,1011.11,1.75,Synthetic Data - Grupo 7,2025-11-04T08:05:05.907454
728,7,2025-03-26T08:05:05.907481,27.76,65.07,0.74,1017.67,0.54,Synthetic Data - Grupo 7,2025-11-04T08:05:05.907504
729,5,2025-04-09T08:05:05.907529,31.52,62.25,3.4,1015.86,1.7,Synthetic Data - Grupo 7,2025-11-04T08:05:05.907552
730,12,2025-08-05T08:05:05.907577,32.73,86.48,2.38,1018.15,6.65,Synthetic Data - Grupo 7,2025-11-04T08:05:05.907601
731,20,2025-05-10T08:05:05.907628,23.0,64.91,37.69,1007.47,11.4,Synthetic Data - Grupo 7,2025-11-04T08:05:05.907652
732,12,2025-10-02T08:05:05.907677,25.0,62.18,4.59,1013.63,2.73,Synthetic Data - Grupo 7,2025-11-04T08:05:05.907700
733,20,2025-07-15T08:05:05.907735,29.45,53.17,14.86,1017.03,2.01,Synthetic Data - Grupo 7,2025-11-04T08:05:05.907758
734,12,2025-03-31T08:05:05.907783,28.53,87.86,8.68,1014.24,3.54,Synthetic Data - Grupo 7,2025-11-04T08:05:05.907806
735,2,2024-11-13T08:05:05.907831,28.64,100.0,6.92,1016.98,8.39,Synthetic Data - Grupo 7,2025-11-04T08:05:05.907854
736,19,2025-01-06T08:05:05.907880,24.8,48.94,15.03,1006.83,0.44,Synthetic Data - Grupo 7,2025-11-04T08:05:05.907903
737,12,2025-03-13T08:05:05.907928,21.33,45.15,1.23,1011.71,3.16,Synthetic Data - Grupo 7,2025-11-04T08:05:05.907951
738,17,2025-08-04T08:05:05.907976,23.63,69.79,0.44,1015.94,5.37,Synthetic Data - Grupo 7,2025-11-04T08:05:05.907999
739,19,2025-03-21T08:05:05.908024,26.96,76.8,3.55,1015.91,2.3,Synthetic Data - Grupo 7,2025-11-04T08:05:05.908046
740,15,2024-12-27T08:05:05.908071,22.78,61.63,1.19,1010.13,4.92,Synthetic Data - Grupo 7,2025-11-04T08:05:05.908094
741,17,2025-07-04T08:05:05.908120,22.88,85.87,9.21,1017.54,3.66,Synthetic Data - Grupo 7,2025-11-04T08:05:05.908143
742,7,2025-07-25T08:05:05.908168,25.0,86.61,0.32,1017.18,8.67,Synthetic Data - Grupo 7,2025-11-04T08:05:05.908191
743,5,2025-09-05T08:05:05.908216,24.8,43.68,0.45,1013.69,17.97,Synthetic Data - Grupo 7,2025-11-04T08:05:05.908239
744,11,2024-12-07T08:05:05.908264,15.61,67.77,1.5,1016.14,2.49,Synthetic Data - Grupo 7,2025-11-04T08:05:05.908288
745,2,2024-11-28T08:05:05.908313,22.93,55.07,5.97,1002.7,7.02,Synthetic Data - Grupo 7,2025-11-04T08:05:05.908336
746,7,2025-05-28T08:05:05.908361,26.09,63.31,12.63,1009.06,0.87,Synthetic Data - Grupo 7,2025-11-04T08:05:05.908389
747,19,2024-11-17T08:05:05.908416,10.58,71.26,2.08,1008.11,6.66,Synthetic Data - Grupo 7,2025-11-04T08:05:05.908439
748,14,2025-06-06T08:05:05.908465,29.55,92.89,3.3,1016.94,2.82,Synthetic Data - Grupo 7,2025-11-04T08:05:05.908487
749,12,2025-01-13T08:05:05.908513,36.91,82.41,2.28,1013.53,8.36,Synthetic Data - Grupo 7,2025-11-04T08:05:05.908536
750,11,2024-11-14T08:05:05.908561,24.12,75.99,10.18,1009.13,5.9,Synthetic Data - Grupo 7,2025-11-04T08:05:05.908584
751,6,2025-10-14T08:05:05.908609,29.82,96.09,2.75,1009.83,1.4,Synthetic Data - Grupo 7,2025-11-04T08:05:05.908632
752,6,2025-03-04T08:05:05.908657,28.5,81.0,18.0,1011.16,2.88,Synthetic Data - Grupo 7,2025-11-04T08:05:05.908680
753,18,2025-09-27T08:05:05.908705,31.47,66.22,3.99,1012.62,1.74,Synthetic Data - Grupo 7,2025-11-04T08:05:05.908728
754,9,2025-02-12T08:05:05.908753,32.91,65.36,7.9,1017.86,3.3,Synthetic Data - Grupo 7,2025-11-04T08:05:05.908776
755,15,2025-07-19T08:05:05.908801,29.1,76.36,0.46,1011.0,5.91,Synthetic Data - Grupo 7,2025-11-04T08:05:05.908824
756,8,2025-08-13T08:05:05.908849,17.36,62.45,1.93,1010.94,1.77,Synthetic Data - Grupo 7,2025-11-04T08:05:05.908872
757,1,2025-04-06T08:05:05.908897,27.31,74.33,7.07,1018.96,1.63,Synthetic Data - Grupo 7,2025-11-04T08:05:05.908920
758,1,2025-01-29T08:05:05.908945,21.97,81.01,0.33,1006.32,5.57,Synthetic Data - Grupo 7,2025-11-04T08:05:05.908968
759,16,2025-03-12T08:05:05.908993,26.76,77.86,0.09,1027.2,9.58,Synthetic Data - Grupo 7,2025-11-04T08:05:05.909016
760,10,2025-01-24T08:05:05.909041,21.12,71.18,7.81,1016.39,1.25,Synthetic Data - Grupo 7,2025-11-04T08:05:05.909065
761,10,2025-10-10T08:05:05.909090,18.92,90.45,8.27,1015.99,0.57,Synthetic Data - Grupo 7,2025-11-04T08:05:05.909112
762,20,2025-08-06T08:05:05.909144,23.07,41.98,8.52,1013.4,5.7,Synthetic Data - Grupo 7,2025-11-04T08:05:05.909168
763,8,2025-09-21T08:05:05.909193,23.96,65.31,6.17,1014.42,4.04,Synthetic Data - Grupo 7,2025-11-04T08:05:05.909216
764,19,2025-09-18T08:05:05.909241,17.5,64.8,1.72,1011.64,7.64,Synthetic Data - Grupo 7,2025-11-04T08:05:05.909264
765,8,2025-05-28T08:05:05.909289,24.58,87.24,0.02,1012.85,2.9,Synthetic Data - Grupo 7,2025-11-04T08:05:05.909312
766,5,2025-06-26T08:05:05.909337,20.69,78.39,10.97,1007.39,2.88,Synthetic Data - Grupo 7,2025-11-04T08:05:05.909360
767,9,2025-10-08T08:05:05.909385,29.88,75.76,6.69,1012.14,6.61,Synthetic Data - Grupo 7,2025-11-04T08:05:05.909407
768,3,2024-12-15T08:05:05.909433,27.38,43.8,1.81,1019.13,2.88,Synthetic Data - Grupo 7,2025-11-04T08:05:05.909456
769,9,2025-09-06T08:05:05.909481,25.73,60.27,4.6,1024.12,9.6,Synthetic Data - Grupo 7,2025-11-04T08:05:05.909503
770,15,2025-10-28T08:05:05.909528,21.28,65.04,10.2,1007.73,4.56,Synthetic Data - Grupo 7,2025-11-04T08:05:05.909551
771,8,2025-03-20T08:05:05.909576,23.35,95.12,22.68,1012.21,2.23,Synthetic Data - Grupo 7,2025-11-04T08:05:05.909599
